# S 1 scored data
# N 5
# L  distance  fwhm  total_intensity  on_axis_intensity  peak_intensity
 10  0.000374999  2.69166e+18  7.1846e+21  8.71193e+21  
 10.8163  0.000334637  2.69166e+18  8.84613e+21  9.38943e+21  
 11.6327  0.000296151  2.69166e+18  9.75309e+21  1.03937e+22  
 12.449  0.000257665  2.69166e+18  1.1826e+22  1.18472e+22  
 13.2653  0.00021918  2.69166e+18  1.23245e+22  1.37672e+22  
 14.0816  0.000182572  2.69166e+18  1.58548e+22  1.64746e+22  
 14.898  0.000146902  2.69166e+18  1.93755e+22  1.97631e+22  
 15.7143  0.000110294  2.69166e+18  2.36096e+22  2.57476e+22  
 16.5306  7.46244e-05  2.69166e+18  3.20164e+22  3.75517e+22  
 17.3469  4.13016e-05  2.69166e+18  5.8158e+22  6.70751e+22  
 18.1633  7.97871e-06  2.69166e+18  2.77005e+23  2.77588e+23  
 18.9796  1.92428e-05  2.69166e+18  1.17201e+23  1.30153e+23  
 19.7959  5.49123e-05  2.69166e+18  5.05801e+22  5.05877e+22  
 20.6122  9.05818e-05  2.69166e+18  2.89865e+22  3.22871e+22  
 21.4286  0.000129067  2.69166e+18  2.29851e+22  2.30069e+22  
 22.2449  0.000166614  2.69166e+18  1.73194e+22  1.80514e+22  
 23.0612  0.000202284  2.69166e+18  1.42375e+22  1.49475e+22  
 23.8776  0.000238892  2.69166e+18  1.23868e+22  1.27661e+22  
 24.6939  0.000272684  2.69166e+18  1.05941e+22  1.11637e+22  
 25.5102  0.000307415  2.69166e+18  9.31547e+21  9.8265e+21  
 26.3265  0.000374999  2.69166e+18  8.56174e+21  8.86375e+21  
 27.1429  0.000374999  2.69166e+18  7.3718e+21  9.98879e+21  
 27.9592  0.000374999  2.69166e+18  6.97858e+21  1.18588e+22  
 28.7755  0.000374999  2.69166e+18  6.78128e+21  1.22162e+22  
 29.5918  0.000374999  2.69166e+18  5.97518e+21  1.13042e+22  
 30.4082  0.000374999  2.69166e+18  5.56844e+21  1.20653e+22  
 31.2245  0.000374999  2.69166e+18  5.39031e+21  1.19181e+22  
 32.0408  0.000374999  2.69166e+18  5.18357e+21  1.16237e+22  
 32.8571  0.000374999  2.69166e+18  4.5875e+21  1.16345e+22  
 33.6735  0.000374999  2.69166e+18  4.3624e+21  1.12794e+22  
 34.4898  0.000374999  2.69166e+18  5.69769e+21  1.19812e+22  
 35.3061  0.000374999  2.69166e+18  1.4809e+22  1.69027e+22  
 36.1224  0.000374999  2.69166e+18  5.44331e+21  1.39185e+22  
 36.9388  0.000374999  2.69166e+18  4.81438e+21  1.62785e+22  
 37.7551  0.000374999  2.69166e+18  4.02585e+21  1.63724e+22  
 38.5714  0.000374999  2.69166e+18  4.26591e+21  1.49657e+22  
 39.3878  0.000374999  2.69166e+18  1.19586e+22  1.56284e+22  
 40.2041  0.000374999  2.69166e+18  4.64122e+21  1.41511e+22  
 41.0204  0.000374999  2.69166e+18  1.14846e+22  1.62686e+22  
 41.8367  0.000374999  2.69166e+18  3.37909e+21  1.41342e+22  
 42.6531  0.000374999  2.69166e+18  3.20616e+21  1.57651e+22  
 43.4694  0.000374999  2.69166e+18  6.1533e+21  1.15323e+22  
 44.2857  0.000374999  2.69166e+18  6.20011e+21  1.17854e+22  
 45.102  0.000374999  2.69166e+18  4.23491e+21  1.10543e+22  
 45.9184  0.000374999  2.69166e+18  1.16562e+21  2.24423e+22  
 46.7347  0.000374999  2.69166e+18  5.5439e+21  1.12388e+22  
 47.551  0.000374999  2.69166e+18  1.3192e+22  2.12066e+22  
 48.3673  0.000374999  2.69166e+18  4.58878e+21  9.90314e+21  
 49.1837  0.000374061  2.69166e+18  7.01402e+21  1.25084e+22  
 50  0.000374061  2.69166e+18  7.65121e+21  1.21686e+22  
