#S 1 spectral density
#N 2
#UFWHM 573.216
#L  abscissas [um]  spectral density
-500  5.82712e+18
-498.748  5.32839e+18
-497.497  5.64183e+18
-496.245  5.80676e+18
-494.994  6.37482e+18
-493.742  5.96435e+18
-492.491  5.52608e+18
-491.239  6.03333e+18
-489.987  6.25978e+18
-488.736  6.72635e+18
-487.484  5.91509e+18
-486.233  6.13036e+18
-484.981  6.19996e+18
-483.73  6.93545e+18
-482.478  6.61748e+18
-481.227  6.33803e+18
-479.975  6.46867e+18
-478.723  7.03835e+18
-477.472  7.37383e+18
-476.22  6.65479e+18
-474.969  6.86271e+18
-473.717  6.93255e+18
-472.466  7.83991e+18
-471.214  7.46696e+18
-469.962  7.30072e+18
-468.711  7.16946e+18
-467.459  8.00074e+18
-466.208  8.09415e+18
-464.956  7.85203e+18
-463.705  7.90573e+18
-462.453  7.86044e+18
-461.202  8.95713e+18
-459.95  8.54303e+18
-458.698  8.5315e+18
-457.447  8.1836e+18
-456.195  8.9823e+18
-454.944  9.07594e+18
-453.692  9.47322e+18
-452.441  9.03154e+18
-451.189  9.07057e+18
-449.937  9.76778e+18
-448.686  9.85455e+18
-447.434  1.00601e+19
-446.183  9.38769e+18
-444.931  1.01674e+19
-443.68  1.03829e+19
-442.428  1.08758e+19
-441.176  1.03326e+19
-439.925  1.06107e+19
-438.673  1.09951e+19
-437.422  1.15962e+19
-436.17  1.15596e+19
-434.919  1.10667e+19
-433.667  1.17434e+19
-432.416  1.22318e+19
-431.164  1.28748e+19
-429.912  1.21965e+19
-428.661  1.24517e+19
-427.409  1.27844e+19
-426.158  1.38847e+19
-424.906  1.36533e+19
-423.655  1.34655e+19
-422.403  1.38539e+19
-421.151  1.46247e+19
-419.9  1.54194e+19
-418.648  1.47141e+19
-417.397  1.49083e+19
-416.145  1.54907e+19
-414.894  1.66839e+19
-413.642  1.65516e+19
-412.391  1.65947e+19
-411.139  1.66262e+19
-409.887  1.77596e+19
-408.636  1.84278e+19
-407.384  1.79905e+19
-406.133  1.84656e+19
-404.881  1.90484e+19
-403.63  2.04009e+19
-402.378  2.02798e+19
-401.126  2.04009e+19
-399.875  2.04749e+19
-398.623  2.21078e+19
-397.372  2.28099e+19
-396.12  2.28738e+19
-394.869  2.30271e+19
-393.617  2.39515e+19
-392.365  2.55443e+19
-391.114  2.57231e+19
-389.862  2.60621e+19
-388.611  2.63086e+19
-387.359  2.8327e+19
-386.108  2.92413e+19
-384.856  2.98915e+19
-383.605  2.9728e+19
-382.353  3.14396e+19
-381.101  3.31834e+19
-379.85  3.39569e+19
-378.598  3.46208e+19
-377.347  3.52259e+19
-376.095  3.75785e+19
-374.844  3.91075e+19
-373.592  4.01824e+19
-372.34  4.03272e+19
-371.089  4.29703e+19
-369.837  4.51263e+19
-368.586  4.69463e+19
-367.334  4.76546e+19
-366.083  4.92096e+19
-364.831  5.23913e+19
-363.58  5.50138e+19
-362.328  5.68883e+19
-361.076  5.79326e+19
-359.825  6.15616e+19
-358.573  6.53345e+19
-357.322  6.85931e+19
-356.07  6.99904e+19
-354.819  7.33106e+19
-353.567  7.82146e+19
-352.315  8.30943e+19
-351.064  8.6554e+19
-349.812  8.97494e+19
-348.561  9.56757e+19
-347.309  1.02268e+20
-346.058  1.08165e+20
-344.806  1.1228e+20
-343.555  1.19413e+20
-342.303  1.28281e+20
-341.051  1.37691e+20
-339.8  1.4472e+20
-338.548  1.52709e+20
-337.297  1.64653e+20
-336.045  1.77697e+20
-334.794  1.90039e+20
-333.542  2.013e+20
-332.29  2.16797e+20
-331.039  2.35327e+20
-329.787  2.55001e+20
-328.536  2.71902e+20
-327.284  2.92972e+20
-326.033  3.1955e+20
-324.781  3.48996e+20
-323.529  3.77099e+20
-322.278  4.06765e+20
-321.026  4.44072e+20
-319.775  4.87421e+20
-318.523  5.32127e+20
-317.272  5.77208e+20
-316.02  6.31267e+20
-314.769  6.94458e+20
-313.517  7.62444e+20
-312.265  8.30637e+20
-311.014  9.08168e+20
-309.762  9.99792e+20
-308.511  1.10089e+21
-307.259  1.20378e+21
-306.008  1.31433e+21
-304.756  1.44225e+21
-303.504  1.58509e+21
-302.253  1.73318e+21
-301.001  1.88729e+21
-299.75  2.06054e+21
-298.498  2.25281e+21
-297.247  2.45122e+21
