#S 1 scored data
#N 6
#L  f1 [m]  fwhm  total_intensity  on_axis_intensity  peak_intensity  f2 [m]
10 13.9339 1.28638e-06 0.0778167 0.081112 25.83
10.303 13.9339 1.29308e-06 0.0819101 0.0833786 25.7792
10.6061 12.973 1.2983e-06 0.0860328 0.0867687 25.7267
10.9091 12.973 1.30227e-06 0.0901238 0.0903074 25.6726
11.2121 12.012 1.30521e-06 0.0940844 0.0940844 25.6171
11.5152 12.012 1.30733e-06 0.0978674 0.0978674 25.5601
11.8182 12.012 1.30881e-06 0.101482 0.101482 25.5013
12.1212 11.051 1.30981e-06 0.104796 0.104796 25.4409
12.4242 11.051 1.31047e-06 0.107796 0.107796 25.3789
12.7273 11.051 1.31088e-06 0.110431 0.110431 25.3152
13.0303 10.0901 1.31113e-06 0.112682 0.112683 25.2496
13.3333 10.0901 1.31127e-06 0.114509 0.114509 25.1822
13.6364 10.0901 1.31135e-06 0.115851 0.115851 25.1132
13.9394 10.0901 1.31139e-06 0.116743 0.116743 25.0421
14.2424 10.0901 1.3114e-06 0.11716 0.11716 24.9692
14.5455 10.0901 1.31141e-06 0.117106 0.117106 24.8944
14.8485 10.0901 1.31142e-06 0.11661 0.11661 24.8176
15.1515 10.0901 1.31142e-06 0.115667 0.115667 24.7391
15.4545 10.0901 1.31142e-06 0.114307 0.114308 24.659
15.7576 10.0901 1.31142e-06 0.112603 0.112603 24.5769
16.0606 11.051 1.31142e-06 0.110573 0.110578 24.4932
16.3636 11.051 1.31142e-06 0.108265 0.108265 24.408
16.6667 11.051 1.31142e-06 0.105715 0.105715 24.3214
16.9697 11.051 1.31142e-06 0.102991 0.102991 24.2334
17.2727 12.012 1.31142e-06 0.100101 0.100101 24.1447
17.5758 12.012 1.31142e-06 0.0971137 0.0971137 24.0551
17.8788 12.973 1.31142e-06 0.0940469 0.0940469 23.9655
18.1818 12.973 1.31142e-06 0.0909371 0.0909371 23.8758
18.4848 13.9339 1.31142e-06 0.0878135 0.0878135 23.7871
18.7879 13.9339 1.31142e-06 0.0847068 0.0847075 23.6998
19.0909 14.8949 1.31142e-06 0.0816344 0.0816367 23.6143
19.3939 14.8949 1.31142e-06 0.0786134 0.0786167 23.5323
19.697 15.8558 1.31142e-06 0.0756635 0.0756666 23.4544
20 16.8168 1.31142e-06 0.0727959 0.0727987 23.3818
20.303 16.8168 1.31142e-06 0.07002 0.0700216 23.3165
20.6061 17.7778 1.31142e-06 0.067349 0.067349 23.2598
20.9091 18.7387 1.31142e-06 0.0647886 0.0647886 23.2135
21.2121 19.6997 1.31142e-06 0.0623452 0.0623452 23.1803
21.5152 19.6997 1.31142e-06 0.0600269 0.060027 23.162
21.8182 20.6606 1.31142e-06 0.0578365 0.0578367 23.1618
22.1212 21.6216 1.31142e-06 0.0557804 0.0557804 23.1819
22.4242 22.5826 1.31142e-06 0.0538598 0.0538611 23.2257
22.7273 23.5435 1.31142e-06 0.0520791 0.052082 23.296
23.0303 23.5435 1.31142e-06 0.0504426 0.0504442 23.3957
23.3333 24.5045 1.31142e-06 0.0489521 0.0489521 23.5276
23.6364 25.4654 1.31142e-06 0.0476091 0.0476091 23.694
23.9394 26.4264 1.31142e-06 0.046406 0.046406 23.897
24.2424 26.4264 1.31142e-06 0.04535 0.0453534 24.1377
24.5455 27.3874 1.31142e-06 0.0444472 0.0444484 24.4167
24.8485 27.3874 1.31142e-06 0.0436799 0.0436863 24.7325
25.1515 28.3483 1.31142e-06 0.0430617 0.0430617 25.0837
25.4545 28.3483 1.31142e-06 0.0425761 0.0425761 25.4653
25.7576 28.3483 1.31142e-06 0.0422233 0.0422233 25.8746
26.0606 29.3093 1.31142e-06 0.0419974 0.0419974 26.3055
26.3636 29.3093 1.31142e-06 0.0418898 0.0418898 26.7512
26.6667 29.3093 1.31142e-06 0.0418944 0.0418944 27.2043
26.9697 29.3093 1.31142e-06 0.0420046 0.0420075 27.658
27.2727 28.3483 1.31142e-06 0.0422133 0.042218 28.1057
27.5758 28.3483 1.31142e-06 0.0425124 0.0425165 28.5426
27.8788 28.3483 1.31142e-06 0.0428945 0.0428967 28.9622
28.1818 28.3483 1.31142e-06 0.0433495 0.0433499 29.3591
28.4848 27.3874 1.31142e-06 0.0438714 0.0438714 29.7296
28.7879 27.3874 1.31142e-06 0.0444519 0.0444519 30.0711
29.0909 26.4264 1.31142e-06 0.0450852 0.0450852 30.3832
29.3939 26.4264 1.31142e-06 0.0457637 0.0457637 30.6659
29.697 26.4264 1.31142e-06 0.0464822 0.0464822 30.9196
30 25.4654 1.31142e-06 0.0472354 0.0472354 31.1444
30.303 25.4654 1.31142e-06 0.048018 0.048018 31.3416
30.6061 24.5045 1.31142e-06 0.0488258 0.0488258 31.513
30.9091 24.5045 1.31142e-06 0.0496549 0.0496551 31.6601
31.2121 23.5435 1.31142e-06 0.0505015 0.0505023 31.7848
31.5152 23.5435 1.31142e-06 0.0513626 0.0513638 31.8894
31.8182 23.5435 1.31142e-06 0.0522346 0.0522359 31.9765
32.1212 22.5826 1.31142e-06 0.0531146 0.0531165 32.0478
32.4242 22.5826 1.31142e-06 0.0540006 0.0540029 32.1048
32.7273 21.6216 1.31142e-06 0.0548906 0.0548929 32.1489
33.0303 21.6216 1.31142e-06 0.0557831 0.0557847 32.1811
33.3333 21.6216 1.31142e-06 0.0566764 0.0566767 32.203
33.6364 20.6606 1.31142e-06 0.0575688 0.0575688 32.2162
33.9394 20.6606 1.31142e-06 0.0584586 0.0584586 32.2221
34.2424 20.6606 1.31142e-06 0.059344 0.059344 32.2219
34.5455 19.6997 1.31142e-06 0.0602241 0.0602241 32.2162
34.8485 19.6997 1.31142e-06 0.0610982 0.0610982 32.2055
35.1515 19.6997 1.31142e-06 0.0619653 0.0619653 32.1909
35.4545 18.7387 1.31142e-06 0.0628249 0.0628269 32.1727
35.7576 18.7387 1.31142e-06 0.0636769 0.0636808 32.1515
36.0606 18.7387 1.31142e-06 0.0645212 0.0645258 32.1277
36.3636 18.7387 1.31142e-06 0.0653575 0.0653614 32.1017
36.6667 17.7778 1.31142e-06 0.0661848 0.0661868 32.0741
36.9697 17.7778 1.31142e-06 0.0670031 0.0670031 32.045
37.2727 17.7778 1.31142e-06 0.0678118 0.0678118 32.0147
