#S 1 scored data
#N 6
#L  f1 [m]  fwhm  total_intensity  on_axis_intensity  peak_intensity  f2 [m]
35.1515 19.6997 3.24851e-06 0.150688 0.150688 32.1909
35.4545 19.6997 3.24851e-06 0.152762 0.152765 32.1727
35.7576 19.6997 3.24851e-06 0.154787 0.154795 32.1515
36.0606 18.7387 3.24851e-06 0.156765 0.156775 32.1277
36.3636 18.7387 3.24851e-06 0.158698 0.158706 32.1017
36.6667 18.7387 3.24851e-06 0.160584 0.160589 32.0741
36.9697 18.7387 3.24851e-06 0.162425 0.162425 32.045
37.2727 17.7778 3.24851e-06 0.164221 0.164221 32.0147
37.5758 17.7778 3.24851e-06 0.165974 0.165974 31.9833
37.8788 17.7778 3.24851e-06 0.167684 0.167684 31.9511
38.1818 17.7778 3.24851e-06 0.169348 0.169348 31.9186
38.4848 17.7778 3.24851e-06 0.170968 0.170968 31.8858
38.7879 16.8168 3.24851e-06 0.172545 0.172545 31.8528
39.0909 16.8168 3.24851e-06 0.17408 0.174085 31.8197
39.3939 16.8168 3.24851e-06 0.175576 0.175586 31.7867
39.697 16.8168 3.24851e-06 0.177038 0.17705 31.7535
40 16.8168 3.24851e-06 0.178463 0.178474 31.7204
