#S 1 spectral density
#N 2
#UFWHM 25.8135
#L  abscissas [um]  spectral density
-234.375  1.40392e+19
-233.788  1.12216e+19
-233.202  1.32639e+19
-232.615  1.95708e+19
-232.028  2.76872e+19
-231.442  3.45579e+19
-230.855  3.77875e+19
-230.268  3.63817e+19
-229.682  3.13248e+19
-229.095  2.51026e+19
-228.508  2.07413e+19
-227.922  2.01713e+19
-227.335  2.32961e+19
-226.748  2.79364e+19
-226.162  3.13854e+19
-225.575  3.19923e+19
-224.988  3.02059e+19
-224.402  2.77081e+19
-223.815  2.62084e+19
-223.228  2.63542e+19
-222.642  2.77302e+19
-222.055  2.94898e+19
-221.468  3.1081e+19
-220.882  3.25429e+19
-220.295  3.41135e+19
-219.708  3.57553e+19
-219.122  3.65157e+19
-218.535  3.48553e+19
-217.948  2.98709e+19
-217.362  2.31829e+19
-216.775  1.90016e+19
-216.188  2.14985e+19
-215.602  3.06569e+19
-215.015  4.10522e+19
-214.428  4.52223e+19
-213.842  3.98361e+19
-213.255  2.8642e+19
-212.668  1.95917e+19
-212.082  1.82643e+19
-211.495  2.41909e+19
-210.908  3.25197e+19
-210.322  3.85058e+19
-209.735  3.99818e+19
-209.148  3.67344e+19
-208.562  2.94245e+19
-207.975  2.01448e+19
-207.388  1.29606e+19
-206.802  1.19968e+19
-206.215  1.77373e+19
-205.628  2.571e+19
-205.041  2.99345e+19
-204.455  2.80039e+19
-203.868  2.26428e+19
-203.281  1.82084e+19
-202.695  1.6484e+19
-202.108  1.60891e+19
-201.521  1.5379e+19
-200.935  1.44911e+19
-200.348  1.44577e+19
-199.761  1.52755e+19
-199.175  1.62342e+19
-198.588  1.77518e+19
-198.001  2.14453e+19
-197.415  2.74187e+19
-196.828  3.22906e+19
-196.241  3.14068e+19
-195.655  2.38108e+19
-195.068  1.41954e+19
-194.481  9.1472e+18
-193.895  1.14529e+19
-193.308  1.8367e+19
-192.721  2.516e+19
-192.135  2.91675e+19
-191.548  3.00955e+19
-190.961  2.77349e+19
-190.375  2.18026e+19
-189.788  1.48699e+19
-189.201  1.40385e+19
-188.615  2.65437e+19
-188.028  5.1952e+19
-187.441  7.90671e+19
-186.855  9.26787e+19
-186.268  8.5024e+19
-185.681  6.18944e+19
-185.095  3.76961e+19
-184.508  2.47281e+19
-183.921  2.57762e+19
-183.335  3.52446e+19
-182.748  4.53855e+19
-182.161  5.1129e+19
-181.575  5.10544e+19
-180.988  4.65444e+19
-180.401  4.14155e+19
-179.815  4.07048e+19
-179.228  4.76515e+19
-178.641  6.0297e+19
-178.055  7.21485e+19
-177.468  7.69912e+19
-176.881  7.41129e+19
-176.295  6.8104e+19
-175.708  6.38563e+19
-175.121  6.13976e+19
-174.535  5.67248e+19
-173.948  4.68146e+19
-173.361  3.32566e+19
-172.775  2.06608e+19
-172.188  1.29288e+19
-171.601  1.1668e+19
-171.015  1.71574e+19
-170.428  2.8602e+19
-169.841  4.23857e+19
-169.255  5.18115e+19
-168.668  5.10021e+19
-168.081  4.06913e+19
-167.495  2.864e+19
-166.908  2.3114e+19
-166.321  2.53999e+19
-165.735  3.00418e+19
-165.148  3.24417e+19
-164.561  3.46813e+19
-163.975  4.19725e+19
-163.388  5.42192e+19
-162.801  6.30051e+19
-162.215  5.92441e+19
-161.628  4.34047e+19
-161.041  2.67918e+19
-160.455  2.21914e+19
-159.868  3.35959e+19
-159.281  5.42752e+19
-158.695  7.34913e+19
-158.108  8.38022e+19
-157.521  8.38936e+19
-156.935  7.72957e+19
-156.348  7.09016e+19
-155.761  7.2431e+19
-155.175  8.60124e+19
-154.588  1.07403e+20
-154.001  1.25586e+20
-153.415  1.31235e+20
-152.828  1.25401e+20
-152.241  1.18165e+20
-151.655  1.18828e+20
-151.068  1.26474e+20
-150.481  1.31033e+20
-149.895  1.22674e+20
-149.308  1.01093e+20
-148.721  7.58288e+19
-148.135  5.97799e+19
-147.548  6.16572e+19
-146.961  8.20067e+19
-146.375  1.12089e+20
-145.788  1.36352e+20
-145.201  1.39854e+20
-144.614  1.18418e+20
-144.028  8.35258e+19
-143.441  5.53852e+19
-142.854  4.82e+19
-142.268  5.9849e+19
-141.681  7.54779e+19
-141.094  8.10339e+19
-140.508  7.40242e+19
-139.921  6.18507e+19
-139.334  5.24998e+19
-138.748  4.77828e+19
-138.161  4.49082e+19
-137.574  4.16423e+19
-136.988  3.86805e+19
-136.401  3.77248e+19
-135.814  3.94945e+19
-135.228  4.43323e+19
-134.641  5.3606e+19
-134.054  6.86524e+19
-133.468  8.84141e+19
-132.881  1.08692e+20
-132.294  1.25039e+20
-131.708  1.35655e+20
-131.121  1.41834e+20
-130.534  1.45315e+20
-129.948  1.46773e+20
-129.361  1.46042e+20
-128.774  1.44416e+20
-128.188  1.44484e+20
-127.601  1.48333e+20
-127.014  1.55136e+20
