-58.5938  2.11725e+20  6.81023e+18
-58.4764  2.13202e+20  6.42684e+18
-58.3591  2.25853e+20  5.81742e+18
-58.2418  2.49796e+20  5.1439e+18
-58.1245  2.81897e+20  4.58683e+18
-58.0072  3.16243e+20  4.29843e+18
-57.8899  3.45972e+20  4.42333e+18
-57.7726  3.65071e+20  5.07284e+18
-57.6553  3.70454e+20  6.34722e+18
-57.538  3.62968e+20  8.31049e+18
-57.4207  3.47208e+20  1.09944e+19
-57.3034  3.29884e+20  1.42929e+19
-57.1861  3.18099e+20  1.80174e+19
-57.0688  3.16815e+20  2.18033e+19
-56.9515  3.27627e+20  2.52133e+19
-56.8342  3.4799e+20  2.77352e+19
-56.7169  3.72466e+20  2.89472e+19
-56.5996  3.94219e+20  2.8585e+19
-56.4823  4.0727e+20  2.66178e+19
-56.365  4.08318e+20  2.32926e+19
-56.2477  3.97363e+20  1.91147e+19
-56.1303  3.77668e+20  1.47048e+19
-56.013  3.54549e+20  1.07323e+19
-55.8957  3.33306e+20  7.74671e+18
-55.7784  3.18172e+20  6.10439e+18
-55.6611  3.10763e+20  5.86954e+18
-55.5438  3.10079e+20  6.88282e+18
-55.4265  3.13979e+20  8.80226e+18
-55.3092  3.19268e+20  1.12002e+19
-55.1919  3.23798e+20  1.36593e+19
-55.0746  3.26905e+20  1.58678e+19
-54.9573  3.29306e+20  1.76302e+19
-54.84  3.32855e+20  1.88625e+19
-54.7227  3.3904e+20  1.95472e+19
-54.6054  3.48152e+20  1.97294e+19
-54.4881  3.58576e+20  1.94239e+19
-54.3708  3.66977e+20  1.864e+19
-54.2535  3.69348e+20  1.73504e+19
-54.1362  3.62037e+20  1.55926e+19
-54.0189  3.43095e+20  1.34028e+19
-53.9016  3.13308e+20  1.0938e+19
-53.7842  2.76187e+20  8.40414e+18
-53.6669  2.37176e+20  6.05919e+18
-53.5496  2.02485e+20  4.15346e+18
-53.4323  1.77691e+20  2.91296e+18
-53.315  1.66224e+20  2.45432e+18
-53.1977  1.68683e+20  2.7954e+18
-53.0804  1.83141e+20  3.83863e+18
-52.9631  2.05485e+20  5.39932e+18
-52.8458  2.30931e+20  7.24247e+18
-52.7285  2.55053e+20  9.09137e+18
-52.6112  2.74874e+20  1.07119e+19
-52.4939  2.89092e+20  1.19142e+19
-52.3766  2.9831e+20  1.25641e+19
-52.2593  3.04122e+20  1.25736e+19
-52.142  3.08643e+20  1.19716e+19
-52.0247  3.13626e+20  1.08351e+19
-51.9074  3.1989e+20  9.31889e+18
-51.7901  3.27239e+20  7.61884e+18
-51.6728  3.34672e+20  5.93174e+18
-51.5555  3.40523e+20  4.48779e+18
-51.4381  3.43598e+20  3.43719e+18
-51.3208  3.42746e+20  2.8819e+18
-51.2035  3.37719e+20  2.8366e+18
-51.0862  3.28948e+20  3.24238e+18
-50.9689  3.17598e+20  3.96733e+18
-50.8516  3.05265e+20  4.87324e+18
-50.7343  2.93118e+20  5.82022e+18
-50.617  2.82479e+20  6.70434e+18
-50.4997  2.74233e+20  7.47975e+18
-50.3824  2.68458e+20  8.14292e+18
-50.2651  2.65456e+20  8.7376e+18
-50.1478  2.64837e+20  9.29817e+18
-50.0305  2.66527e+20  9.83845e+18
-49.9132  2.70561e+20  1.0354e+19
-49.7959  2.77484e+20  1.08184e+19
-49.6786  2.87777e+20  1.11804e+19
-49.5613  3.01612e+20  1.13667e+19
-49.444  3.18795e+20  1.13355e+19
-49.3267  3.38083e+20  1.10878e+19
-49.2094  3.57261e+20  1.06406e+19
-49.092  3.73328e+20  1.00462e+19
-48.9747  3.82834e+20  9.36431e+18
-48.8574  3.82775e+20  8.66562e+18
-48.7401  3.71398e+20  7.99812e+18
-48.6228  3.48784e+20  7.3922e+18
-48.5055  3.17235e+20  6.87364e+18
-48.3882  2.80818e+20  6.43381e+18
-48.2709  2.4497e+20  6.05032e+18
-48.1536  2.15068e+20  5.71241e+18
-48.0363  1.9533e+20  5.38363e+18
-47.919  1.88143e+20  5.06035e+18
-47.8017  1.93585e+20  4.76629e+18
-47.6844  2.09634e+20  4.57583e+18
-47.5671  2.33067e+20  4.62334e+18
-47.4498  2.60419e+20  5.1153e+18
-47.3325  2.89124e+20  6.30445e+18
-47.2152  3.17751e+20  8.43228e+18
-47.0979  3.46454e+20  1.16893e+19
-46.9806  3.75952e+20  1.60867e+19
-46.8633  4.07001e+20  2.1489e+19
-46.7459  4.39293e+20  2.74862e+19
-46.6286  4.71184e+20  3.35099e+19
-46.5113  4.99825e+20  3.88318e+19
-46.394  5.21829e+20  4.27935e+19
-46.2767  5.34319e+20  4.47847e+19
-46.1594  5.36031e+20  4.4537e+19
