#S data
#N 4
#L f1  f2  size_at_f2  size_at_sample
72.952  7.6724  301.803  3.5102 
73.05  7.67037  302.029  3.50938 
73.148  7.6708  302.255  3.50725 
73.246  7.6703  302.48  3.50576 
73.344  7.67074  302.705  3.50365 
73.442  7.66873  302.929  3.50349 
73.54  7.67071  303.153  3.50006 
73.638  7.67118  303.376  3.49806 
73.736  7.67071  303.598  3.4965 
73.834  7.67119  303.82  3.49452 
73.932  7.66921  304.042  3.49396 
74.03  7.67122  304.263  3.49102 
74.128  7.66926  304.483  3.49037 
74.226  7.66976  304.703  3.48825 
74.324  7.66782  304.922  3.48822 
74.422  7.66985  305.14  3.48472 
74.52  7.67037  305.359  3.48273 
74.618  7.66996  305.576  3.48121 
74.716  7.67049  305.793  3.47928 
74.814  7.66858  306.01  3.47873 
74.912  7.67064  306.226  3.47586 
75.01  7.66874  306.441  3.47518 
75.108  7.6693  306.656  3.47311 
75.206  7.66741  306.871  3.47299 
75.304  7.66949  307.085  3.46966 
75.402  7.66762  307.298  3.46937 
75.5  7.6682  307.511  3.46718 
75.598  7.66785  307.723  3.4658 
75.696  7.66844  307.935  3.46368 
75.794  7.66659  308.146  3.46374 
75.892  7.66871  308.357  3.46023 
75.99  7.66932  308.567  3.4583 
76.088  7.66749  308.777  3.45786 
76.186  7.66717  308.987  3.45651 
76.284  7.6678  309.195  3.45436 
76.382  7.66599  309.404  3.45451 
76.48  7.66814  309.611  3.45092 
76.578  7.66878  309.819  3.44899 
76.676  7.66699  310.025  3.4486 
76.774  7.66915  310.232  3.44573 
76.872  7.66737  310.438  3.44511 
76.97  7.66803  310.643  3.44311 
77.068  7.66777  310.848  3.44171 
77.166  7.66844  311.052  3.43982 
77.264  7.66669  311.256  3.43939 
77.362  7.66888  311.459  3.43662 
77.46  7.66713  311.662  3.43595 
77.558  7.66783  311.865  3.434 
77.656  7.66609  312.066  3.43373 
77.754  7.66831  312.268  3.43079 
77.852  7.66658  312.469  3.43025 
77.95  7.6673  312.669  3.42825 
78.048  7.66709  312.869  3.42688 
78.146  7.66782  313.069  3.42503 
78.244  7.66612  313.268  3.42459 
78.342  7.66836  313.467  3.42194 
78.44  7.66667  313.665  3.42121 
78.538  7.66742  313.862  3.41934 
78.636  7.66574  314.06  3.41896 
78.734  7.66557  314.256  3.41763 
78.832  7.66633  314.453  3.41557 
78.93  7.66467  314.649  3.41557 
79.028  7.66695  314.844  3.41234 
79.126  7.6653  315.039  3.41202 
79.224  7.66608  315.233  3.40997 
79.322  7.66444  315.427  3.40996 
79.42  7.66673  315.621  3.40677 
79.518  7.6651  315.814  3.40643 
79.616  7.6659  316.007  3.4044 
79.714  7.66578  316.199  3.40307 
79.812  7.66659  316.391  3.40125 
79.91  7.66498  316.582  3.40086 
80.008  7.66338  316.773  3.40112 
80.106  7.6657  316.963  3.39755 
80.204  7.66411  317.153  3.39746 
80.302  7.66495  317.343  3.39531 
80.4  7.66486  317.532  3.394 
80.498  7.6657  317.721  3.39208 
80.596  7.66413  317.909  3.39188 
80.694  7.66648  318.097  3.38907 
80.792  7.66492  318.284  3.3885 
80.89  7.66578  318.471  3.38667 
80.988  7.66423  318.658  3.38633 
81.086  7.66268  318.844  3.38661 
81.184  7.66505  319.029  3.38306 
81.282  7.66351  319.215  3.38295 
81.38  7.66439  319.4  3.38085 
81.478  7.66436  319.584  3.37955 
81.576  7.66525  319.768  3.37771 
81.674  7.66373  319.952  3.37741 
81.772  7.66222  320.135  3.37771 
81.87  7.66462  320.318  3.37415 
81.968  7.66311  320.5  3.37404 
82.066  7.66403  320.682  3.37196 
82.164  7.66253  320.863  3.37204 
82.262  7.66494  321.044  3.36887 
82.36  7.66346  321.225  3.36854 
82.458  7.66439  321.405  3.36662 
82.556  7.6644  321.585  3.36535 
82.654  7.66293  321.765  3.36516 
82.752  7.66388  321.944  3.36315 
82.85  7.66241  322.123  3.36312 
82.948  7.66485  322.301  3.36018 
83.046  7.6634  322.479  3.35972 
83.144  7.66436  322.656  3.35792 
83.242  7.66291  322.833  3.35761 
83.34  7.66296  323.01  3.35633 
83.438  7.66393  323.186  3.35446 
83.536  7.6625  323.362  3.35425 
83.634  7.66108  323.538  3.35457 
83.732  7.66355  323.713  3.35104 
83.83  7.66213  323.887  3.35091 
83.928  7.66312  324.062  3.34889 
84.026  7.66171  324.236  3.34888 
84.124  7.66419  324.409  3.34598 
84.222  7.66279  324.583  3.34551 
84.32  7.6614  324.755  3.34556 
84.418  7.66241  324.928  3.34342 
84.516  7.6625  325.1  3.34216 
84.614  7.66352  325.272  3.34038 
84.712  7.66214  325.443  3.34007 
84.81  7.66077  325.614  3.34026 
84.908  7.66328  325.784  3.33702 
85.006  7.66191  325.954  3.33674 
85.104  7.66295  326.124  3.33488 
85.202  7.66159  326.294  3.33468 
85.3  7.66172  326.463  3.33341 
85.398  7.66277  326.631  3.33155 
85.496  7.66142  326.8  3.33136 
85.594  7.66008  326.968  3.33164 
85.692  7.66262  327.135  3.32824 
85.79  7.66128  327.302  3.32804 
85.888  7.66235  327.469  3.32614 
85.986  7.66102  327.636  3.326 
86.084  7.6597  327.802  3.32633 
86.182  7.66226  327.968  3.32285 
86.28  7.66094  328.133  3.32268 
86.378  7.66202  328.298  3.32077 
86.476  7.66072  328.463  3.32065 
86.574  7.66089  328.627  3.31938 
86.672  7.66199  328.791  3.3175 
86.77  7.66069  328.955  3.31734 
86.868  7.6594  329.118  3.31763 
86.966  7.66198  329.281  3.31426 
87.064  7.6607  329.444  3.31404 
87.162  7.66181  329.606  3.3122 
87.26  7.66053  329.768  3.31201 
87.358  7.65926  329.929  3.31226 
87.456  7.66186  330.09  3.30899 
87.554  7.66059  330.251  3.30872 
87.652  7.66172  330.412  3.30695 
87.75  7.66046  330.572  3.3067 
87.848  7.66068  330.732  3.30546 
87.946  7.65943  330.891  3.30554 
88.044  7.66057  331.05  3.30344 
88.142  7.65933  331.209  3.30352 
88.24  7.66195  331.368  3.30064 
88.338  7.66071  331.526  3.30021 
88.436  7.65948  331.684  3.30019 
88.534  7.66064  331.841  3.29819 
88.632  7.65941  331.998  3.29816 
88.73  7.65966  332.155  3.29689 
88.828  7.66083  332.311  3.29501 
88.926  7.65961  332.468  3.29487 
89.024  7.6584  332.623  3.29512 
89.122  7.66105  332.779  3.29189 
89.22  7.65984  332.934  3.29161 
89.318  7.65864  333.089  3.29173 
89.416  7.65983  333.243  3.28961 
89.514  7.65863  333.398  3.2897 
89.612  7.66129  333.551  3.28686 
89.71  7.66011  333.705  3.28642 
89.808  7.65892  333.858  3.28637 
89.906  7.66012  334.011  3.28444 
90.004  7.65895  334.164  3.28435 
90.102  7.65924  334.316  3.2831 
90.2  7.66045  334.468  3.28135 
90.298  7.65928  334.619  3.28111 
90.396  7.65812  334.771  3.28123 
90.494  7.6608  334.922  3.27835 
90.592  7.65965  335.072  3.27794 
90.69  7.65849  335.223  3.27789 
90.788  7.65972  335.373  3.27598 
90.886  7.65857  335.523  3.27588 
90.984  7.65743  335.672  3.27614 
91.082  7.66013  335.821  3.27294 
91.18  7.65899  335.97  3.27266 
91.278  7.65785  336.119  3.27273 
91.376  7.6591  336.267  3.27069 
91.474  7.65797  336.415  3.2707 
91.572  7.65831  336.562  3.26943 
91.67  7.65956  336.71  3.26762 
91.768  7.65844  336.857  3.26743 
91.866  7.65732  337.003  3.2676 
91.964  7.66005  337.15  3.26467 
92.062  7.65894  337.296  3.26429 
92.16  7.65783  337.442  3.26424 
92.258  7.6591  337.587  3.26236 
92.356  7.658  337.732  3.26224 
92.454  7.65836  337.877  3.26102 
92.552  7.65727  338.022  3.2611 
92.65  7.65855  338.166  3.25907 
92.748  7.65746  338.31  3.25907 
92.846  7.65637  338.454  3.2594 
92.944  7.65912  338.598  3.25607 
93.042  7.65804  338.741  3.25584 
93.14  7.65697  338.884  3.25593 
93.238  7.65826  339.026  3.2539 
93.336  7.65719  339.168  3.2539 
93.434  7.65612  339.31  3.25422 
93.532  7.65888  339.452  3.25091 
93.63  7.65782  339.594  3.25067 
93.728  7.65676  339.735  3.25076 
93.826  7.65807  339.876  3.24875 
93.924  7.65702  340.016  3.24872 
94.022  7.65743  340.157  3.24748 
94.12  7.65638  340.297  3.24763 
94.218  7.6577  340.436  3.24553 
94.316  7.65665  340.576  3.24557 
94.414  7.65562  340.715  3.24592 
94.512  7.6584  340.854  3.24256 
94.61  7.65737  340.993  3.24234 
94.708  7.65634  341.131  3.24243 
94.806  7.65767  341.269  3.24043 
94.904  7.65664  341.407  3.2404 
95.002  7.65708  341.544  3.23916 
95.1  7.65606  341.682  3.23928 
95.198  7.6574  341.819  3.23724 
95.296  7.65639  341.955  3.23724 
95.394  7.65537  342.092  3.23753 
95.492  7.65818  342.228  3.23434 
95.59  7.65718  342.364  3.23407 
95.688  7.65617  342.5  3.23408 
95.786  7.65753  342.635  3.2322 
95.884  7.65653  342.77  3.23209 
95.982  7.65553  342.905  3.23225 
96.08  7.65836  343.04  3.22944 
96.178  7.65736  343.174  3.22905 
96.276  7.65637  343.308  3.22893 
96.374  7.65539  343.442  3.22909 
96.472  7.65676  343.575  3.227 
96.57  7.65578  343.709  3.22703 
96.668  7.65626  343.842  3.22578 
96.766  7.65528  343.974  3.22592 
96.864  7.65667  344.107  3.22386 
96.962  7.65569  344.239  3.22387 
97.06  7.65473  344.371  3.22414 
97.158  7.65757  344.503  3.22103 
97.256  7.65661  344.634  3.22074 
97.354  7.65565  344.765  3.22071 
97.452  7.65704  344.896  3.21892 
97.55  7.65609  345.027  3.21875 
97.648  7.65513  345.158  3.21884 
97.746  7.65418  345.288  3.21919 
97.844  7.65704  345.418  3.21584 
97.942  7.65609  345.547  3.21563 
98.04  7.65515  345.677  3.21567 
98.138  7.65656  345.806  3.21379 
98.236  7.65562  345.935  3.21368 
98.334  7.65614  346.064  3.21252 
98.432  7.6552  346.192  3.2125 
98.53  7.65662  346.32  3.21073 
98.628  7.65569  346.448  3.21055 
98.726  7.65477  346.576  3.21063 
98.824  7.65384  346.704  3.21095 
98.922  7.65672  346.831  3.2077 
99.02  7.6558  346.958  3.20746 
99.118  7.65488  347.085  3.20746 
99.216  7.65632  347.211  3.20567 
99.314  7.65541  347.337  3.2055 
99.412  7.65449  347.463  3.20558 
99.51  7.65504  347.589  3.20431 
99.608  7.65413  347.715  3.20447 
99.706  7.65557  347.84  3.20242 
99.804  7.65467  347.965  3.20241 
99.902  7.65377  348.09  3.20263 
100  7.65667  348.214  3.19972 
