#S data
#N 4
#L f1  f2  size_at_f2  size_at_sample
72.364  7.90852  350.776  2.96969 
72.462  7.90956  351.479  2.96467 
72.56  7.90886  352.179  2.96136 
72.658  7.90514  352.879  2.96141 
72.756  7.90744  353.576  2.95482 
72.854  7.90462  354.271  2.9536 
72.952  7.90562  354.965  2.94867 
73.05  7.90571  355.657  2.94501 
73.148  7.90414  356.347  2.94238 
73.246  7.90298  357.036  2.93963 
73.344  7.90221  357.723  2.93658 
73.442  7.90182  358.408  2.93324 
73.54  7.90179  359.091  2.92973 
73.638  7.90213  359.773  2.92628 
73.736  7.89767  360.452  2.92644 
73.834  7.89872  361.131  2.92143 
73.932  7.89697  361.807  2.91959 
74.03  7.89868  362.482  2.91463 
74.128  7.8957  363.155  2.9136 
74.226  7.89499  363.826  2.91076 
74.324  7.89764  364.496  2.90566 
74.422  7.89568  365.164  2.90323 
74.52  7.89405  365.83  2.90107 
74.618  7.89459  366.495  2.89746 
74.716  7.89359  367.158  2.89484 
74.814  7.88994  367.82  2.89527 
74.912  7.89138  368.48  2.88996 
75.01  7.89128  369.138  2.88679 
75.108  7.88857  369.794  2.88622 
75.206  7.88905  370.449  2.88218 
75.304  7.88979  371.103  2.87842 
75.402  7.88795  371.754  2.87666 
75.5  7.8864  372.404  2.87505 
75.598  7.88794  373.053  2.87046 
75.696  7.88692  373.7  2.86809 
75.794  7.88616  374.345  2.86559 
75.892  7.88567  374.989  2.86293 
75.99  7.88543  375.631  2.86015 
76.088  7.88374  376.272  2.85841 
76.186  7.88399  376.911  2.85521 
76.284  7.88176  377.548  2.85419 
76.382  7.88083  378.184  2.85213 
76.48  7.88179  378.819  2.84803 
76.578  7.87865  379.452  2.84869 
76.676  7.88006  380.083  2.84361 
76.774  7.88168  380.713  2.83989 
76.872  7.87925  381.341  2.83846 
76.97  7.87706  381.968  2.8379 
77.068  7.87671  382.593  2.83522 
77.166  7.87756  383.217  2.8313 
77.264  7.87603  383.839  2.82992 
77.362  7.87631  384.46  2.82672 
77.46  7.87521  385.079  2.82494 
77.558  7.87431  385.697  2.82302 
77.656  7.87362  386.313  2.8209 
77.754  7.87314  386.928  2.81855 
77.852  7.87284  387.541  2.81599 
77.95  7.87429  388.153  2.81218 
78.048  7.87034  388.764  2.81351 
78.146  7.87215  389.372  2.80838 
78.244  7.87108  389.98  2.80667 
78.342  7.86926  390.586  2.80608 
78.44  7.87008  391.191  2.80224 
78.538  7.86863  391.794  2.80115 
78.636  7.8698  392.396  2.79728 
78.734  7.86871  392.996  2.79561 
78.832  7.8663  393.595  2.79588 
78.93  7.86797  394.192  2.79112 
79.028  7.8674  394.789  2.78907 
79.126  7.867  395.383  2.7869 
79.224  7.86529  395.977  2.78605 
79.322  7.86522  396.568  2.78349 
79.42  7.86385  397.159  2.78253 
79.518  7.8641  397.748  2.77955 
79.616  7.86306  398.336  2.77821 
79.714  7.86361  398.922  2.775 
79.812  7.86288  399.507  2.77325 
79.91  7.86142  400.091  2.77245 
80.008  7.86099  400.673  2.77039 
80.106  7.86443  401.254  2.76591 
80.204  7.862  401.834  2.76449 
80.302  7.85973  402.412  2.76431 
80.4  7.85762  402.989  2.76506 
80.498  7.86159  403.564  2.75826 
80.596  7.85976  404.139  2.75705 
80.694  7.85808  404.712  2.75638 
80.792  7.85655  405.283  2.75604 
80.89  7.85516  405.853  2.75588 
80.988  7.85973  406.422  2.74877 
81.086  7.8586  406.99  2.74706 
81.184  7.85761  407.556  2.74545 
81.282  7.85675  408.121  2.74388 
81.38  7.85602  408.685  2.74227 
81.478  7.85542  409.247  2.74059 
81.576  7.85495  409.809  2.73881 
81.674  7.8546  410.368  2.73694 
81.772  7.85438  410.927  2.735 
81.87  7.85427  411.484  2.733 
81.968  7.8508  412.04  2.73494 
82.066  7.85094  412.595  2.73221 
82.164  7.8512  413.149  2.72947 
82.262  7.85157  413.701  2.72682 
82.36  7.85206  414.252  2.72435 
82.458  7.84921  414.802  2.72536 
82.556  7.84992  415.35  2.7221 
82.654  7.85074  415.897  2.71929 
82.752  7.84825  416.443  2.71983 
82.85  7.84929  416.988  2.71643 
82.948  7.85042  417.532  2.71384 
83.046  7.84619  418.074  2.71621 
83.144  7.84753  418.615  2.71199 
83.242  7.84562  419.155  2.7125 
83.34  7.84716  419.694  2.70828 
83.438  7.8488  420.231  2.7056 
83.536  7.84514  420.768  2.70649 
83.634  7.84698  421.303  2.70272 
83.732  7.84559  421.837  2.70184 
83.83  7.8443  422.369  2.70124 
83.928  7.84438  422.901  2.69911 
84.026  7.8433  423.431  2.69839 
84.124  7.84232  423.96  2.69772 
84.222  7.84268  424.488  2.69507 
84.32  7.8419  425.015  2.69409 
84.418  7.8412  425.541  2.69304 
84.516  7.84385  426.065  2.68855 
84.614  7.84134  426.588  2.68873 
84.712  7.84092  427.111  2.68727 
84.81  7.83861  427.632  2.68896 
84.908  7.84159  428.151  2.68292 
85.006  7.83946  428.67  2.68324 
85.104  7.8394  429.188  2.68135 
85.202  7.83943  429.704  2.67941 
85.3  7.83757  430.219  2.68004 
85.398  7.83777  430.734  2.67768 
85.496  7.83927  431.247  2.67422 
85.594  7.83647  431.759  2.67573 
85.692  7.83812  432.269  2.67169 
85.79  7.83864  432.779  2.66966 
85.888  7.8373  433.288  2.66894 
85.986  7.83799  433.795  2.66681 
86.084  7.83681  434.301  2.66594 
86.182  7.83765  434.807  2.66387 
86.28  7.83664  435.311  2.66279 
86.378  7.8326  435.814  2.66646 
86.476  7.83367  436.316  2.66246 
86.574  7.83291  436.817  2.66179 
86.672  7.83412  437.316  2.65825 
86.77  7.8335  437.815  2.65721 
86.868  7.83296  438.313  2.65611 
86.966  7.83439  438.809  2.6532 
87.064  7.83399  439.305  2.6519 
87.162  7.83061  439.799  2.65418 
87.26  7.83225  440.293  2.65007 
87.358  7.83207  440.785  2.64861 
87.456  7.82893  441.276  2.6516 
87.554  7.83077  441.766  2.64669 
87.652  7.8308  442.256  2.64499 
87.75  7.8309  442.744  2.6433 
87.848  7.82992  443.231  2.64267 
87.946  7.83016  443.717  2.64083 
88.044  7.83046  444.202  2.63909 
88.142  7.82783  444.686  2.64041 
88.24  7.83011  445.169  2.63641 
88.338  7.82763  445.651  2.63725 
88.436  7.82819  446.131  2.63491 
88.534  7.82881  446.611  2.63288 
88.632  7.82653  447.09  2.63375 
88.73  7.82911  447.568  2.63003 
88.828  7.82696  448.045  2.62997 
88.926  7.82783  448.521  2.62785 
89.024  7.82582  448.995  2.62815 
89.122  7.82681  449.469  2.62569 
89.22  7.82492  449.942  2.62612 
89.318  7.8231  450.414  2.62753 
89.416  7.82607  450.885  2.622 
89.514  7.82438  451.355  2.62209 
89.612  7.82274  451.823  2.62293 
89.71  7.82408  452.291  2.6194 
89.808  7.82257  452.758  2.61988 
89.906  7.82401  453.224  2.61658 
90.004  7.82262  453.689  2.61662 
90.102  7.82129  454.153  2.61709 
90.2  7.82289  454.616  2.61335 
90.298  7.82167  455.078  2.61328 
90.396  7.82051  455.539  2.6135 
90.494  7.82227  455.999  2.60974 
90.592  7.82122  456.458  2.60938 
90.69  7.82023  456.917  2.6092 
90.788  7.81929  457.374  2.60914 
90.886  7.82126  457.83  2.60519 
90.984  7.82043  458.286  2.60458 
91.082  7.81965  458.74  2.60404 
91.18  7.81893  459.194  2.60353 
91.278  7.81826  459.646  2.60304 
91.376  7.81764  460.098  2.60253 
91.474  7.81989  460.549  2.59847 
91.572  7.81937  460.998  2.59756 
91.67  7.8189  461.447  2.59664 
91.768  7.81849  461.895  2.5957 
91.866  7.81812  462.342  2.59473 
91.964  7.8178  462.788  2.59372 
92.062  7.81753  463.234  2.59268 
92.16  7.81559  463.678  2.59382 
92.258  7.81542  464.121  2.59262 
92.356  7.81529  464.564  2.59135 
92.454  7.81522  465.005  2.59003 
92.552  7.81519  465.446  2.58868 
92.65  7.8152  465.886  2.58729 
92.748  7.81526  466.325  2.5859 
92.846  7.81366  466.763  2.58676 
92.944  7.81382  467.2  2.58509 
93.042  7.81401  467.636  2.58345 
93.14  7.81425  468.071  2.58186 
93.238  7.81454  468.506  2.58036 
93.336  7.81317  468.94  2.58056 
93.434  7.81354  469.372  2.57884 
93.532  7.81395  469.804  2.57727 
93.63  7.81168  470.235  2.57871 
93.728  7.8105  470.665  2.57949 
93.826  7.81104  471.094  2.57701 
93.924  7.81162  471.523  2.57477 
94.022  7.81224  471.95  2.57282 
94.12  7.8129  472.377  2.57122 
94.218  7.80923  472.803  2.57474 
94.316  7.80997  473.228  2.57194 
94.414  7.81075  473.652  2.56956 
94.512  7.80991  474.075  2.5694 
94.61  7.81077  474.498  2.56717 
94.708  7.80898  474.919  2.56822 
94.806  7.80991  475.34  2.56568 
94.904  7.80923  475.76  2.56529 
95.002  7.81024  476.179  2.56313 
95.1  7.80862  476.598  2.56363 
95.198  7.80805  477.015  2.56319 
95.296  7.80918  477.432  2.56067 
95.394  7.80767  477.847  2.56124 
95.492  7.80723  478.262  2.56066 
95.59  7.80846  478.677  2.558 
95.688  7.80543  479.09  2.56134 
95.786  7.80674  479.502  2.55767 
95.884  7.80807  479.914  2.5551 
95.982  7.80517  480.325  2.55779 
96.08  7.80657  480.735  2.55432 
96.178  7.80801  481.144  2.55213 
96.276  7.80523  481.553  2.55383 
96.374  7.80673  481.961  2.55089 
96.472  7.80402  482.368  2.55344 
96.57  7.8056  482.774  2.54981 
96.668  7.80458  483.179  2.54998 
96.766  7.80461  483.584  2.54878 
96.864  7.80366  483.987  2.54903 
96.962  7.80375  484.39  2.54768 
97.06  7.80288  484.792  2.54794 
97.158  7.80465  485.194  2.54435 
97.256  7.80484  485.594  2.54319 
97.354  7.80407  485.994  2.54283 
97.452  7.80432  486.393  2.5416 
97.55  7.80362  486.792  2.54119 
97.648  7.80393  487.189  2.53992 
97.746  7.8033  487.586  2.53945 
97.844  7.8011  487.982  2.5414 
97.942  7.8031  488.377  2.53763 
98.04  7.80097  488.772  2.53923 
98.138  7.80304  489.165  2.53576 
98.236  7.80098  489.558  2.53693 
98.334  7.8031  489.951  2.53393 
98.432  7.8011  490.342  2.53459 
98.53  7.80072  490.733  2.53402 
98.628  7.80134  491.123  2.53229 
98.726  7.80102  491.512  2.53161 
98.824  7.79916  491.9  2.53311 
98.922  7.80145  492.288  2.52942 
99.02  7.79964  492.675  2.53016 
99.118  7.79787  493.061  2.53207 
99.216  7.80024  493.447  2.52752 
99.314  7.79853  493.832  2.52857 
99.412  7.79842  494.216  2.52766 
99.51  7.7993  494.599  2.52553 
99.608  7.79925  494.981  2.52463 
99.706  7.79766  495.363  2.52562 
99.804  7.79863  495.745  2.52334 
99.902  7.79866  496.125  2.52238 
100  7.79716  496.505  2.52323 
