10 72.072 1.38237e-06 0.0178938 0.0178938
11.875 70.1501 1.38237e-06 0.0181823 0.0181845
13.75 70.1501 1.38237e-06 0.018475 0.018475
15.625 68.2282 1.38237e-06 0.0187667 0.018767
17.5 66.3062 1.38237e-06 0.0190596 0.0190596
19.375 66.3062 1.38237e-06 0.019352 0.019352
21.25 64.3843 1.38237e-06 0.0196444 0.0196444
23.125 64.3843 1.38237e-06 0.0199328 0.0199328
25 62.4624 1.38237e-06 0.0202202 0.0202202
26.875 62.4624 1.38237e-06 0.0204998 0.0205003
28.75 62.4624 1.38237e-06 0.0207763 0.0207764
30.625 60.5405 1.38237e-06 0.021042 0.0210448
32.5 60.5405 1.38237e-06 0.0213035 0.0213038
34.375 58.6186 1.38237e-06 0.0215539 0.021554
36.25 58.6186 1.38237e-06 0.0217919 0.0217919
38.125 58.6186 1.38237e-06 0.0220168 0.0220169
40 56.6966 1.38237e-06 0.0222261 0.0222261
41.875 56.6966 1.38237e-06 0.0224191 0.0224191
43.75 56.6966 1.38237e-06 0.0225946 0.0225946
45.625 56.6966 1.38237e-06 0.0227503 0.0227513
47.5 56.6966 1.38237e-06 0.0228865 0.0228865
49.375 54.7747 1.38237e-06 0.0229992 0.0230004
51.25 54.7747 1.38237e-06 0.0230905 0.0230905
53.125 54.7747 1.38237e-06 0.0231573 0.0231573
55 54.7747 1.38237e-06 0.0231998 0.0231998
56.875 54.7747 1.38237e-06 0.0232176 0.0232176
58.75 54.7747 1.38237e-06 0.02321 0.0232106
60.625 54.7747 1.38237e-06 0.0231773 0.0231791
62.5 54.7747 1.38237e-06 0.0231218 0.0231218
64.375 54.7747 1.38237e-06 0.0230414 0.0230414
66.25 54.7747 1.38237e-06 0.0229368 0.022937
68.125 56.6966 1.38237e-06 0.022811 0.022811
70 56.6966 1.38237e-06 0.0226628 0.0226633
71 56.6966 1.38237e-06 0.0225762 0.0225762
78.1562 58.6186 1.38237e-06 0.0218085 0.0218087
85.3125 60.5405 1.38237e-06 0.0208456 0.0208456
92.4688 64.3843 1.38237e-06 0.0197719 0.0197719
99.625 68.2282 1.38237e-06 0.0186564 0.0186564
106.781 72.072 1.38237e-06 0.0175515 0.0175517
113.938 77.8378 1.38237e-06 0.0164903 0.0164903
121.094 83.6035 1.38237e-06 0.0154919 0.0154919
128.25 87.4474 1.38237e-06 0.0145639 0.0145643
135.406 93.2131 1.38237e-06 0.0137106 0.0137106
142.562 98.9789 1.38237e-06 0.0129272 0.0129272
149.719 104.745 1.38237e-06 0.012212 0.012212
156.875 110.51 1.38237e-06 0.0115586 0.0115586
164.031 118.198 1.38237e-06 0.0109612 0.0109612
171.188 123.964 1.38237e-06 0.0104147 0.0104147
178.344 129.73 1.38237e-06 0.00991325 0.00991452
185.5 135.495 1.38237e-06 0.0094545 0.0094545
192.656 143.183 1.38237e-06 0.00903165 0.00903278
199.812 148.949 1.38237e-06 0.0086425 0.00864315
206.969 156.636 1.38237e-06 0.00828365 0.00828365
214.125 162.402 1.38237e-06 0.00795034 0.00795117
221.281 168.168 1.38237e-06 0.0076426 0.0076426
228.438 175.856 1.38237e-06 0.00735485 0.00735548
235.594 181.621 1.38237e-06 0.00708874 0.00708874
242.75 189.309 1.38237e-06 0.00683895 0.00683913
249.906 195.075 1.38237e-06 0.00660544 0.00660637
257.062 202.763 1.38237e-06 0.00638798 0.00638798
264.219 208.528 1.38237e-06 0.0061827 0.0061827
271.375 216.216 1.38237e-06 0.00598981 0.00598996
278.531 221.982 1.38237e-06 0.00580836 0.00580842
285.688 229.669 1.38237e-06 0.00563683 0.00563767
292.844 235.435 1.38237e-06 0.00547596 0.00547596
300 243.123 1.38237e-06 0.00532267 0.00532287
301 243.123 1.38237e-06 0.00530186 0.00530218
307.219 250.811 1.38237e-06 0.0051767 0.0051774
313.438 256.576 1.38237e-06 0.00505723 0.00505766
319.656 262.342 1.38237e-06 0.00494333 0.00494333
325.875 268.108 1.38237e-06 0.00483414 0.00483414
332.094 273.874 1.38237e-06 0.00472863 0.00472882
338.312 279.639 1.38237e-06 0.00462843 0.00462844
344.531 285.405 1.38237e-06 0.00453203 0.00453224
350.75 291.171 1.38237e-06 0.00443979 0.00443979
356.969 296.937 1.38237e-06 0.00435118 0.00435118
363.188 302.702 1.38237e-06 0.0042653 0.0042653
369.406 310.39 1.38237e-06 0.00418275 0.00418307
375.625 316.156 1.38237e-06 0.00410359 0.00410393
381.844 321.922 1.38237e-06 0.00402781 0.00402786
388.062 327.687 1.38237e-06 0.00395458 0.00395458
394.281 333.453 1.38237e-06 0.00388337 0.00388337
400.5 339.219 1.38237e-06 0.00381444 0.00381477
406.719 344.985 1.38237e-06 0.00374826 0.00374834
412.938 350.75 1.38237e-06 0.00368465 0.00368489
419.156 356.516 1.38237e-06 0.00362416 0.00362416
425.375 364.204 1.38237e-06 0.00356396 0.00356396
431.594 371.892 1.38237e-06 0.00350533 0.00350533
437.812 375.735 1.38237e-06 0.00344755 0.00344818
444.031 380.54 1.38237e-06 0.00339322 0.00339322
450.25 383.423 1.38237e-06 0.003342 0.00334212
456.469 389.189 1.38237e-06 0.00329384 0.00329388
462.688 398.798 1.38237e-06 0.00324671 0.00324689
468.906 412.252 1.38237e-06 0.00319804 0.00319809
475.125 419.94 1.38237e-06 0.00314751 0.00314751
481.344 421.861 1.38237e-06 0.00309616 0.00309626
487.562 423.783 1.38237e-06 0.0030481 0.00304893
493.781 423.783 1.38237e-06 0.00300625 0.00300814
500 423.783 1.38237e-06 0.00297141 0.00297147
